business_id,business_address,business_city,business_latitude,business_longitude,inspection_score
87954,"601 Mission Bay Blvd North, San Francisco",San Francisco,37.7707641,-122.39158735000001,91.0
88018,"505 Howard St, San Francisco",San Francisco,37.7880084,-122.39611090797538,
88058,"601 Mission Bay Blvd North, San Francisco",San Francisco,37.7707641,-122.39158735000001,83.71428571428571
88063,"5037 Geary Blvd, San Francisco",San Francisco,37.7804097,-122.4735243,82.11764705882354
88066,"3605 Balboa St, San Francisco",San Francisco,37.7755648,-122.4975524,86.42857142857143
88082,"915 Kearny St, San Francisco",San Francisco,37.7964714,-122.4053563,80.0
88085,"555 Golden Gate Ave, San Francisco",San Francisco,37.78104628571428,-122.41963708163266,89.0
88087,"855 Bryant St, San Francisco",San Francisco,37.7749944,-122.4036071,85.25
88090,"4516 Mission St, San Francisco",San Francisco,37.7728419,-122.4186311,86.66666666666667
88091,"574 Green St, San Francisco",San Francisco,37.7996803,-122.4087027,89.0
88099,"75 Hawthorne St, San Francisco",San Francisco,37.78509181818182,-122.39820245454545,92.0
88105,"639 Post St, San Francisco",San Francisco,37.7877162,-122.4122241,100.0
88113,"1270 Valencia St, San Francisco",San Francisco,37.7524987,-122.420878,87.33333333333333
88115,"3014 20th St, San Francisco",San Francisco,37.759202428571434,-122.410995,97.0
88119,"5015 Geary Blvd, San Francisco",San Francisco,37.7804302,-122.473199,94.0
88120,"981 Mission St, San Francisco",San Francisco,37.781237,-122.4081142,93.33333333333333
88129,"407 Ellis St, San Francisco",San Francisco,37.78475120629451,-122.41299917549631,78.15384615384616
88133,"124 Ellis St, San Francisco",San Francisco,37.7855563,-122.4083525,92.66666666666667
88134,"240 Kearny St, San Francisco",San Francisco,37.7903685,-122.4037986,88.0
88139,"2250 Chestnut St, San Francisco",San Francisco,37.800363,-122.44048,87.2
88146,"2948 Folsom St, San Francisco",San Francisco,37.75011130612245,-122.41395334693878,100.0
88153,"Off The Grid, San Francisco",San Francisco,37.8058904,-122.4317203,96.0
88155,"Off The Grid, San Francisco",San Francisco,37.8058904,-122.4317203,87.0
88159,"524 Union St, San Francisco",San Francisco,37.800647000000005,-122.4082,87.33333333333333
88182,"1 Avenue of the Palms  #021, San Francisco",San Francisco,37.817412,-122.3712223,
88202,"1070 Howard St, San Francisco",San Francisco,37.75607157142857,-122.41671914285713,94.0
88264,"1453 18th St., San Francisco",San Francisco,37.7624568,-122.3970343,91.71428571428571
88281,"901 Rankin St, San Francisco",San Francisco,37.74159203030303,-122.39522675757576,96.0
88302,"1737 Post St 368, San Francisco",San Francisco,37.7852005,-122.4309018,91.5
88326,"1555 Mariposa St, San Francisco",San Francisco,37.76345635,-122.39920501545475,88.0
88339,"3132 Vicente St, San Francisco",San Francisco,37.7383267,-122.5006988,88.0
88340,"1919 Ocean Ave, San Francisco",San Francisco,37.727995,-122.4675123,81.54545454545455
88342,"2175 Market St, San Francisco",San Francisco,37.7662834,-122.43004568030481,96.0
88347,"1581 Webster St 235, San Francisco",San Francisco,37.7849097,-122.4316446,82.33333333333333
88349,"2078 Hayes St, San Francisco",San Francisco,37.7734606,-122.4506551,83.6
88380,"2109 Chestnut St, San Francisco",San Francisco,37.80049436734694,-122.4381327755102,99.33333333333333
88381,"3472 Mission St, San Francisco",San Francisco,37.741174,-122.422862,98.66666666666667
88382,"1355 Sutter St, San Francisco",San Francisco,37.78734748979592,-122.42267771428571,90.375
88388,"257 3rd St, San Francisco",San Francisco,37.7845268,-122.3996231,89.25
88428,"2850 21st St, San Francisco",San Francisco,37.7575762,-122.4115977,90.0
88429,"160 14th St., San Francisco",San Francisco,37.76853565217391,-122.41700652173913,
88432,"901 16th St, San Francisco",San Francisco,37.766453,-122.395208,
88433,"2049 Fillmore St, San Francisco",San Francisco,37.78840773469388,-122.43384453061225,83.2
88443,"16 West Portal Ave, San Francisco",San Francisco,37.74076985,-122.46628538358198,89.0
88459,"1110 Ocean Ave, San Francisco",San Francisco,37.72367128,-122.45458232,89.0
88461,"3251 20th Ave, San Francisco",San Francisco,37.7289115,-122.4756877,90.5
88470,"1400 Sutter St., San Francisco",San Francisco,37.7874885,-122.4236423,90.28571428571429
88475,"314 Sutter St, San Francisco",San Francisco,37.7896936,-122.4058624,86.0
88480,"Off the Grid, San Francisco",San Francisco,37.8058904,-122.4317203,97.0
88489,"1300 Polk St, San Francisco",San Francisco,37.7888488,-122.4201596,
88498,"441 Sutter St, San Francisco",San Francisco,37.7892272,-122.4077251,99.33333333333333
88499,"235 Front St, San Francisco",San Francisco,37.7939006,-122.3990657,96.0
88500,"2300 Polk St, San Francisco",San Francisco,37.798001,-122.42197183261608,96.0
88508,"5454 Mission St, San Francisco",San Francisco,37.7728419,-122.4186311,91.9
88525,"2805 Mission St, San Francisco",San Francisco,37.7520667755102,-122.4183236122449,92.625
88539,"809 Bush St, San Francisco",San Francisco,37.789725,-122.4109,91.4
88574,"2125 Polk St, San Francisco",San Francisco,37.7963335,-122.4220038,89.33333333333333
88577,"1325 9th Ave, San Francisco",San Francisco,37.7635407,-122.4664345,76.0
88653,"1143 Taraval St, San Francisco",San Francisco,37.7427955,-122.4786124,95.0
88675,"672 Stanyan St, San Francisco",San Francisco,37.7696837,-122.4534584,90.66666666666667
88676,"2555 Judah St, San Francisco",San Francisco,37.7610288,-122.4895725,90.0
88688,"1634 Bush St, San Francisco",San Francisco,37.7882946,-122.4241007,88.23076923076923
88690,"3359 26th St, San Francisco",San Francisco,37.749013,-122.41723083333333,89.125
88708,"224 Kearny St, San Francisco",San Francisco,37.790160615384615,-122.40380369230769,100.0
88718,"545 Post St, San Francisco",San Francisco,37.7878962,-122.410734,90.0
88721,"2301 Mission St, San Francisco",San Francisco,37.7728419,-122.4186311,92.0
88722,"825 Brotherhood Way, San Francisco",San Francisco,37.7139546,-122.47836404784732,94.0
88741,"409 Illinois St., San Francisco",San Francisco,37.76608438255034,-122.38797640939597,92.0
88756,"3221 Mission St, San Francisco",San Francisco,37.7451982,-122.4199714,80.10344827586206
88774,"524 Sutter St, San Francisco",San Francisco,37.78944105,-122.40920051608109,98.0
88799,"3398 Balboa St A, San Francisco",San Francisco,37.7760303,-122.49496809433646,82.07692307692308
88802,"160 14th St, San Francisco",San Francisco,37.76853565217391,-122.41700652173913,96.0
88829,"3251 20th Ave, San Francisco",San Francisco,37.7289115,-122.4756877,100.0
88831,"66 Raymond Ave, San Francisco",San Francisco,37.71238066666667,-122.40449133333334,90.5
88862,"1380 Sutter St, San Francisco",San Francisco,37.78748872413793,-122.42288248275862,89.9090909090909
88872,"500 Parnassus Ave, San Francisco",San Francisco,37.7633263,-122.4587785,99.0
88883,"1875 Geary Blvd, San Francisco",San Francisco,37.78411191836735,-122.43407689795919,83.5
88910,"90 New Montgomery St., San Francisco",San Francisco,37.7874778,-122.4007244,93.66666666666667
88942,"2 California St, San Francisco",San Francisco,37.7908554,-122.4200374,87.66666666666667
88954,"452 Balboa St, San Francisco",San Francisco,37.7773613,-122.4638717,93.0
88955,"2223 Market St, San Francisco",San Francisco,37.7741049,-122.420499,87.0
88975,"601 Mission Bay Blvd North, San Francisco",San Francisco,37.7707641,-122.39158735000001,83.77777777777777
88983,"2436 Polk St, San Francisco",San Francisco,37.799314,-122.4223108,98.0
89025,"908 Clement St, San Francisco",San Francisco,37.78282314285714,-122.46892671428571,80.52941176470588
89027,"1002 16th St., San Francisco",San Francisco,37.76650116326531,-122.3970733877551,90.85714285714286
89059,"1737 Post St 375, San Francisco",San Francisco,37.7852005,-122.4309018,73.0
89069,"4599 Mission St, San Francisco",San Francisco,37.7728419,-122.4186311,85.0909090909091
89070,"611 Larkin St, San Francisco",San Francisco,37.78350676923077,-122.41767153846153,64.05882352941177
89071,"83 9th St., San Francisco",San Francisco,37.77665344444444,-122.41509455555556,84.38461538461539
89072,"1055 Ellis St., San Francisco",San Francisco,37.783418918367346,-122.4235246122449,84.47368421052632
89076,"2400 Harrison St, San Francisco",San Francisco,37.7589056,-122.4126981,100.0
89080,"3126 16 St, San Francisco",San Francisco,10.4508472,-66.8843177,90.5
89086,"1701 Jones St, San Francisco",San Francisco,37.796914,-122.41532,90.9
89104,"422 Geary St, San Francisco",San Francisco,37.7872217,-122.4102819,81.6470588235294
89114,"138 Cyril Magnin St, San Francisco",San Francisco,37.7859901624653,-122.40876482833261,87.41666666666667
89115,"572 O'Farrell St, San Francisco",San Francisco,37.78572754198289,-122.41412445249055,75.6
89127,"2537 24th St., San Francisco",San Francisco,37.75301567346939,-122.40475234693878,78.46666666666667
89128,"115 New Montgomery St, San Francisco",San Francisco,37.7871861,-122.40002,88.72727272727273
89133,"1909 A Union St, San Francisco",San Francisco,37.7990742,-122.4201009,91.33333333333333
89138,"899 Hyde St, San Francisco",San Francisco,37.788975,-122.417095,100.0
89140,"4045 Judah St, San Francisco",San Francisco,37.7603154,-122.5055935,100.0
89141,"2327 Mission St, San Francisco",San Francisco,37.7597918,-122.41894,65.0
89143,"1181 Ocean Ave, San Francisco",San Francisco,37.723717288,-122.45480327199999,92.5
89167,"599 Monterey Blvd, San Francisco",San Francisco,37.731427,-122.44871,87.0
89188,"2001 Market St, San Francisco",San Francisco,37.7687435,-122.4270651,97.0
89191,"1501 Cortland Ave, San Francisco",San Francisco,37.739791,-122.40933,94.66666666666667
89193,"1870 Fillmore St, San Francisco",San Francisco,37.78671428571429,-122.43329328571429,87.0
89194,"260 5th St., San Francisco",San Francisco,37.780806489795914,-122.40420620408163,96.5
89196,"2684 San Bruno Ave, San Francisco",San Francisco,37.727863142857146,-122.40379928571429,90.85714285714286
89213,"345 Taraval St, San Francisco",San Francisco,37.7431887,-122.4699392,97.33333333333333
89216,"303 2nd St Plaza, San Francisco",San Francisco,37.7851497,-122.395515,94.66666666666667
89292,"862 Cole St, San Francisco",San Francisco,37.765978000000004,-122.44979678439928,100.0
89296,"3251 20th Ave 102, San Francisco",San Francisco,37.7289115,-122.4756877,92.0
89315,"171 2nd St, San Francisco",San Francisco,37.7872668,-122.3986501,90.0
89322,"345 Taylor St, San Francisco",San Francisco,37.78548795918367,-122.41132851020409,100.0
89324,"524 Van Ness Ave, San Francisco",San Francisco,37.78034575510204,-122.42051615306123,81.33333333333333
89328,"533 Jones St, San Francisco",San Francisco,37.78612626530612,-122.41314336734693,92.4
89335,"154 McAllister St, San Francisco",San Francisco,37.78089493634452,-122.4145803908479,80.0909090909091
89336,"1085 Sutter St, San Francisco",San Francisco,37.787980142857144,-122.41771742857144,92.75
89338,"2151 Lombard St, San Francisco",San Francisco,37.799599244897955,-122.43685618367347,
89385,"2251 Market St, San Francisco",San Francisco,37.7649499,-122.4318831,90.0
89404,"4780 Mission St, San Francisco",San Francisco,37.7728419,-122.4186311,91.71428571428571
89416,"1534 California St, San Francisco",San Francisco,37.79079067346939,-122.41967228571428,95.4
89436,"301 25th Ave, San Francisco",San Francisco,37.78362365,-122.48524892339412,
89447,"1390 Market St, San Francisco",San Francisco,37.7769667,-122.41764079926787,100.0
89449,"1701 Fillmore St, San Francisco",San Francisco,37.7852669,-122.4332747,88.0
89453,"1690 Valencia St., San Francisco",San Francisco,37.7455949,-122.4202183,84.6
89462,"501 Fell St., San Francisco",San Francisco,37.7753422,-122.4262576,77.77777777777777
89475,"1351 Church St, San Francisco",San Francisco,37.7492082,-122.4270599,93.0
89495,"428 11th St, San Francisco",San Francisco,37.7698465,-122.41194648601544,93.875
89497,"690 Sacramento St, San Francisco",San Francisco,37.79367675,-122.4044045,79.72727272727273
89511,"331 Cortland Ave., San Francisco",San Francisco,37.7392952,-122.4180195,99.5
89512,"2948 Folsom St, San Francisco",San Francisco,37.75011130612245,-122.41395334693878,98.25
89515,"2922 Diamond St, San Francisco",San Francisco,37.73322981632653,-122.43434536734694,96.0
89544,"298 Market St, San Francisco",San Francisco,37.79240933673469,-122.3971533877551,88.5
89559,"598 Market St, San Francisco",San Francisco,37.789275125,-122.40112615277778,92.4
89567,"632 20th St, San Francisco",San Francisco,37.7606452,-122.3881231,100.0
89569,"2 South Park, San Francisco",San Francisco,37.7824865,-122.3931177,84.2
89580,"425 2nd St, San Francisco",San Francisco,37.7840101,-122.3945199,89.0
89590,"428 11 St, San Francisco",San Francisco,-46.43925193333334,-67.53751789166667,87.11111111111111
89594,"960 Cole St., San Francisco",San Francisco,37.7650516,-122.44953679420618,91.5
89599,"222 Sutter St, San Francisco",San Francisco,37.790012450000006,-122.40451222138881,89.33333333333333
89640,"1727 Haight St, San Francisco",San Francisco,37.7692352,-122.4512369,96.0
89643,"881 Post St, San Francisco",San Francisco,37.787214224489794,-122.41622342857143,93.4
89648,"1555 Mission St, San Francisco",San Francisco,37.7733138,-122.4180637,82.57142857142857
89652,"4342 California St, San Francisco",San Francisco,37.785151,-122.46399957142857,98.0
89654,"2015 Greenwich St, San Francisco",San Francisco,37.79924471428571,-122.43290885714285,98.0
89663,"4134 Geary Blvd, San Francisco",San Francisco,37.7841148,-122.4344478,92.0
89666,"3861 24th St, San Francisco",San Francisco,37.751536791666666,-122.42886187500001,100.0
89678,"2277 Shafter Ave, San Francisco",San Francisco,37.737962387755104,-122.4031092857143,97.66666666666667
89682,"1355 Market St, San Francisco",San Francisco,37.7767817,-122.4167923,96.5
89685,"101 Townsend St, San Francisco",San Francisco,37.78025865,-122.3905192,96.0
89687,"3226 Mission St., San Francisco",San Francisco,37.745108,-122.4204147,89.63157894736842
89694,"222 Battery St, San Francisco",San Francisco,37.7935375,-122.3998671,95.0
89696,"1 Front St, San Francisco",San Francisco,37.7918825,-122.39885190470946,90.6
89701,"3531 22nd St, San Francisco",San Francisco,37.75440965,-122.4260711888142,98.6
89722,"333 Brannan St, San Francisco",San Francisco,37.7808795,-122.39236501117537,92.0
89723,"Off the Grid, San Francisco",San Francisco,37.8058904,-122.4317203,91.0
89728,"132 6th St, San Francisco",San Francisco,37.78039,-122.408124,90.85714285714286
89733,"680 Valencia St., San Francisco",San Francisco,37.76208885714286,-122.42171914285714,78.0
89748,"431 2nd St, San Francisco",San Francisco,37.78404113699297,-122.39467639008028,95.33333333333333
89751,"2847 Taylor St, San Francisco",San Francisco,37.80860254920404,-122.41596245082317,84.18181818181819
89758,"4683 Mission St, San Francisco",San Francisco,37.7728419,-122.4186311,82.41176470588235
89765,"5698 3rd St, San Francisco",San Francisco,37.7765534,-122.3901075,92.0
89772,"1550 Church St, San Francisco",San Francisco,37.7459366,-122.4270527,93.16666666666667
89773,"2146 Irving St, San Francisco",San Francisco,37.763515,-122.4811481,88.4
89775,"2030 Union St, San Francisco",San Francisco,37.79755955555556,-122.43244822222222,91.0
89789,"1399 18th St., San Francisco",San Francisco,37.7624974,-122.3963787,90.14285714285714
89798,"1033 Taraval St, San Francisco",San Francisco,37.7428403,-122.4773873,83.6
89803,"3128 16th St, San Francisco",San Francisco,37.764960406455515,-122.42253236122656,89.5
89830,"1217 Geneva Ave, San Francisco",San Francisco,37.71424922222222,-122.43592711111111,86.66666666666667
89847,"5249 Mission St., San Francisco",San Francisco,37.7728419,-122.4186311,87.0
89865,"1230 Market St, San Francisco",San Francisco,37.7741049,-122.420499,94.0
89900,"170 O'Farrell St, San Francisco",San Francisco,37.7864433,-122.4100496,93.0
89909,"529 Stevenson St, San Francisco",San Francisco,37.781159,-122.41030757142856,88.0
89920,"101 Cyril Magnin St, San Francisco",San Francisco,37.785482,-122.408812,92.33333333333333
89927,"242-244 Gough St, San Francisco",San Francisco,37.775715857142856,-122.42263528571429,97.66666666666667
89931,"2704 24th St, San Francisco",San Francisco,37.7530487,-122.4066918,99.0
89948,"135 4th St, San Francisco",San Francisco,37.78433195,-122.4033795799962,83.0
89952,"374 Bush St, San Francisco",San Francisco,37.7909881,-122.4034027,87.0
89955,"1152 Irving St, San Francisco",San Francisco,37.7639859,-122.4704706,
89969,"1801 San Jose Ave, San Francisco",San Francisco,37.72872525,-122.43996269819877,92.0
89981,"716 Irving St, San Francisco",San Francisco,37.7641536122449,-122.46552926530612,79.0
89988,"1977 A Union St, San Francisco",San Francisco,37.797458647058825,-122.431926,95.0
89993,"1016 Bryant St., San Francisco",San Francisco,37.77230075,-122.40763054014585,80.5
90008,"758 Valencia St, San Francisco",San Francisco,37.7607852,-122.4216791,89.0
90015,"2401 Mission St, San Francisco",San Francisco,37.7728419,-122.4186311,89.66666666666667
90030,"1 United Nations Plaza, San Francisco",San Francisco,37.780161250000006,-122.4137787016736,88.0
90039,"125 3rd St., San Francisco",San Francisco,37.7860568,-122.4013648,86.3
90060,"650 California St, San Francisco",San Francisco,37.792866950000004,-122.40521927890153,96.0
90067,"606 Mission St, San Francisco",San Francisco,37.7878983,-122.4001637,89.88888888888889
90110,"1131 Taraval St, San Francisco",San Francisco,37.7428079,-122.4784037,90.0
90114,"1250 Columbus Ave, San Francisco",San Francisco,37.8056576,-122.41720528605684,98.0
90119,"525 Commercial St, San Francisco",San Francisco,37.7942834,-122.4018734,
90130,"1300 Noriega St, San Francisco",San Francisco,37.7543118,-122.4777235,
90137,"525 Market St, San Francisco",San Francisco,37.79050745,-122.39915845,87.71428571428571
90139,"150 Waverly Pl, San Francisco",San Francisco,37.794656979591835,-122.4068098367347,83.5
90149,"2201 Fillmore St., San Francisco",San Francisco,37.7899468,-122.4342239,94.0
90150,"333 Brannan St., San Francisco",San Francisco,37.7808795,-122.39236501117537,86.4
90194,"Off the Grid, San Francisco",San Francisco,37.8058904,-122.4317203,90.6
90203,"275 Battery St, San Francisco",San Francisco,37.793941341463416,-122.40021429268293,90.0
90212,"1009 Guerrero St, San Francisco",San Francisco,37.754912653061226,-122.42331051020408,83.21428571428571
90213,"Off the Grid, San Francisco",San Francisco,37.8058904,-122.4317203,97.0
90214,"925 Market St., San Francisco",San Francisco,37.7833542,-122.408509,86.5
90217,"708 Clement St, San Francisco",San Francisco,37.782921306122454,-122.46678563265306,89.125
90221,"1155 Folsom St, San Francisco",San Francisco,37.7756404,-122.40884693095842,82.5
90222,"444 Battery St, San Francisco",San Francisco,37.795651704545456,-122.40034297727273,94.0
90233,"416 Bay St, San Francisco",San Francisco,37.80565338775511,-122.41399097959184,95.71428571428571
90234,"1520 Howard St, San Francisco",San Francisco,37.7728725,-122.41596508333333,97.33333333333333
90236,"667 Monterey Blvd, San Francisco",San Francisco,37.7312828,-122.45041115000001,75.625
90237,"3040 Taraval St, San Francisco",San Francisco,37.7421653,-122.4988943,84.33333333333333
90238,"1524 Ocean Ave, San Francisco",San Francisco,37.727995,-122.4675123,74.23809523809524
90239,"2293 Mission St, San Francisco",San Francisco,37.7728419,-122.4186311,79.38461538461539
90240,"50 Francisco St 105, San Francisco",San Francisco,37.805758,-122.405527,96.4
90256,"5423 Geary Blvd, San Francisco",San Francisco,37.7802335,-122.4776853,88.36363636363636
90257,"3560 Taraval St, San Francisco",San Francisco,37.7419065,-122.5044579,
90268,"1563 Page St, San Francisco",San Francisco,37.77075525,-122.44630812853885,98.0
90269,"1639 Oak St, San Francisco",San Francisco,37.77172235,-122.44630266835708,98.5
90273,"10 4th St., San Francisco",San Francisco,37.785398,-122.4056288,99.0
90285,"30 Battery St, San Francisco",San Francisco,37.7950902,-122.400348,96.0
90288,"2801 Jennings St., San Francisco",San Francisco,37.72251,-122.392616,
90310,"2862 24th St., San Francisco",San Francisco,37.75285925,-122.40944950000001,99.33333333333333
90313,"2859 Mission St, San Francisco",San Francisco,37.75132124489796,-122.41825087755102,91.42857142857143
90315,"1581 Webster St 145, San Francisco",San Francisco,37.7849097,-122.4316446,90.0
90316,"3344 Steiner St, San Francisco",San Francisco,37.800321800000006,-122.43761457102602,93.5
90330,"167 Leland Ave, San Francisco",San Francisco,37.71232609622569,-122.40688514325618,100.0
90331,"2955 Clement St., San Francisco",San Francisco,37.7815989,-122.4911499,90.0
90341,"11 Division St., San Francisco",San Francisco,37.7696757,-122.402331,92.0
90343,"333 O'Farrell St, San Francisco",San Francisco,37.785734250000004,-122.41043691372735,99.0
90344,"333 O'Farrell St, San Francisco",San Francisco,37.785734250000004,-122.41043691372735,99.0
90345,"6909 Geary Blvd, San Francisco",San Francisco,37.779550163265306,-122.49350585714285,
90352,"333 O'Farrell St, San Francisco",San Francisco,37.785734250000004,-122.41043691372735,99.0
90378,"145 Jefferson St, San Francisco",San Francisco,37.8081859,-122.4148792,93.0
90409,"1201 Ocean Ave, San Francisco",San Francisco,37.723730248,-122.454865512,92.8
90417,"748 Innes Ave, San Francisco",San Francisco,37.73046312244898,-122.37287136734695,92.33333333333333
90427,"1100 Fillmore St., San Francisco",San Francisco,37.779831099999996,-122.43170806268445,89.375
90428,"609 Market St., San Francisco",San Francisco,37.7889505,-122.4014996,86.85714285714286
90433,"Off the Grid, San Francisco",San Francisco,37.8058904,-122.4317203,94.0
90436,"333 O'Farrell St, San Francisco",San Francisco,37.785734250000004,-122.41043691372735,100.0
90437,"333 O'Farrell St, San Francisco",San Francisco,37.785734250000004,-122.41043691372735,96.0
90439,"333 O'Farrell St, San Francisco",San Francisco,37.785734250000004,-122.41043691372735,100.0
90441,"333 O'Farrell, San Francisco",San Francisco,37.785734250000004,-122.41043691372735,98.0
90448,"337 Jones St, San Francisco",San Francisco,37.78429511619346,-122.4127726232387,74.0
90449,"807 Ellis St, San Francisco",San Francisco,37.783919387755105,-122.4195787755102,88.66666666666667
90458,"2071 3rd St., San Francisco",San Francisco,37.7765534,-122.3901075,92.66666666666667
90460,"595 Bryant St., San Francisco",San Francisco,37.779645125,-122.39781393749999,87.61538461538461
90461,"4689 Mission St, San Francisco",San Francisco,37.7728419,-122.4186311,90.0
90464,"2948 Folsom St, San Francisco",San Francisco,37.75011130612245,-122.41395334693878,100.0
90470,"Treasure Island, San Francisco",San Francisco,37.8233541,-122.37015310228705,90.4
90482,"790 Lombard St, San Francisco",San Francisco,37.802774,-122.4141336,90.0
90486,"49 Kearny St, San Francisco",San Francisco,37.78860967857143,-122.4037165357143,95.0
90487,"219 Jones St, San Francisco",San Francisco,37.7833244,-122.4126199,83.0
90501,"1354 Harrison St, San Francisco",San Francisco,37.77199808333333,-122.41089358333333,98.0
90503,"449 Castro St, San Francisco",San Francisco,37.7617125,-122.4349406,80.4
90504,"2217 Market St, San Francisco",San Francisco,37.7653117,-122.4314325,85.42857142857143
90514,"498 Sanchez St, San Francisco",San Francisco,37.761272,-122.430689,84.18181818181819
90520,"428 11th St, San Francisco",San Francisco,37.7698465,-122.41194648601544,82.66666666666667
90523,"316 Pacific St, San Francisco",San Francisco,0.0183299,-78.1419902,85.4
90538,"2948 Folsom St, San Francisco",San Francisco,37.75011130612245,-122.41395334693878,
90539,"1200 Irving St, San Francisco",San Francisco,37.76408925,-122.47116655904506,93.5
90568,"525 Valencia St, San Francisco",San Francisco,37.76446424489796,-122.42173891836735,81.15384615384616
90580,"1415 Green St, San Francisco",San Francisco,37.79770142857143,-122.42246371428571,100.0
90581,"3465 19th St., San Francisco",San Francisco,37.7599899,-122.42078776936356,88.77777777777777
90583,"51 Yerba Buena Lane, San Francisco",San Francisco,37.78552,-122.4042024,86.57142857142857
90585,"2200 Mason St, San Francisco",San Francisco,37.803896,-122.413146,92.0
90588,"678 Chenery St, San Francisco",San Francisco,37.7345656,-122.4336487,87.5
90595,"690 Indiana St, San Francisco",San Francisco,37.7617474,-122.3917912,92.0
90597,"Off the Grid, San Francisco",San Francisco,37.8058904,-122.4317203,89.0
90603,"5479 Mission St, San Francisco",San Francisco,37.7728419,-122.4186311,76.0
90604,"5300 Mission St., San Francisco",San Francisco,37.7728419,-122.4186311,83.25
90605,"525 Market St., San Francisco",San Francisco,37.79050745,-122.39915845,97.0
90614,"205 Franklin St., San Francisco",San Francisco,37.77630085714286,-122.421279,91.0
90622,"750 Phelps St, San Francisco",San Francisco,37.740429,-122.390878,57.0
90627,"2299 15th St, San Francisco",San Francisco,37.7656483,-122.4353292,
90643,"1760 Cesar Chavez St., San Francisco",San Francisco,37.749931061224494,-122.39451748979592,90.88888888888889
90652,"2011 Mission St, San Francisco",San Francisco,37.7728419,-122.4186311,83.8
90685,"345 Taylor St, San Francisco",San Francisco,37.78548795918367,-122.41132851020409,94.0
90705,"1509 Haight St, San Francisco",San Francisco,37.7698688,-122.4472336,97.5
90708,"201 2nd St, San Francisco",San Francisco,37.78618956896551,-122.39766367241378,79.0
90709,"4827 Mission St., San Francisco",San Francisco,37.7728419,-122.4186311,89.5
90710,"333 Jefferson St, San Francisco",San Francisco,37.807748,-122.418465,85.5
90733,"2 Marina Blvd, San Francisco",San Francisco,37.8065143,-122.4317704,91.71428571428571
90758,"4542 Irving St, San Francisco",San Francisco,37.7623888,-122.5068638,96.33333333333333
90772,"234 Townsend St., San Francisco",San Francisco,37.778176,-122.39375266666666,94.0
90800,"833 Cortland Ave., San Francisco",San Francisco,37.7389962,-122.4141329,97.0
90801,"901 Polk St, San Francisco",San Francisco,37.78507,-122.419674,89.63636363636364
90808,"996 Pine St, San Francisco",San Francisco,37.7908059,-122.4121671,96.5
90810,"167 Leland Ave, San Francisco",San Francisco,37.71232609622569,-122.40688514325618,94.0
90812,"699 Avenue of the Palms, San Francisco",San Francisco,37.8200814,-122.3744344,99.0
90813,"71 5th St, San Francisco",San Francisco,37.782949,-122.40660657142857,84.16666666666667
90817,"2948 Folsom St, San Francisco",San Francisco,37.75011130612245,-122.41395334693878,100.0
90818,"1501 Cortland Ave, San Francisco",San Francisco,37.739791,-122.40933,100.0
90819,"28 West Portal Ave, San Francisco",San Francisco,37.7405871,-122.4663376,89.0
90826,"1916 Irving St, San Francisco",San Francisco,37.76358444897959,-122.47847689795918,98.0
90837,"4555 California St, San Francisco",San Francisco,37.7846049,-122.4665365,94.57142857142857
90839,"65 Division St., San Francisco",San Francisco,37.76976797826087,-122.40267136956521,96.0
90862,"1668 Haight St, San Francisco",San Francisco,37.7697718,-122.4497246,84.0
90873,"3629 Taraval St, San Francisco",San Francisco,37.7416331,-122.5051837,98.0
90878,"2175 Market St (N), San Francisco",San Francisco,37.7662834,-122.43004568030481,92.0
90886,"3016 Taraval St, San Francisco",San Francisco,37.7421782,-122.4985666,100.0
90893,"2453 Fillmore St., San Francisco",San Francisco,37.792038469387755,-122.43457544897959,92.0
90894,"3848 Geary Blvd., San Francisco",San Francisco,37.7813625,-122.4607762,90.0
90895,"1123 Folsom St., San Francisco",San Francisco,37.7761609,-122.4083622,89.125
90914,"999 California St 19th Floor, San Francisco",San Francisco,37.7790262,-122.4199061,99.0
90930,"1494 California St, San Francisco",San Francisco,37.7909494,-122.4189316,96.0
90931,"586 Hayes St, San Francisco",San Francisco,37.7765992,-122.4258594,100.0
90932,"296 Ocean Ave, San Francisco",San Francisco,37.72299625,-122.4430909375,
90933,"300 De Haro St. #340, San Francisco",San Francisco,37.7656237,-122.4018578,
90939,"3420 Balboa St, San Francisco",San Francisco,37.7759187,-122.4956149,83.18181818181819
90941,"2428 San Bruno Ave., San Francisco",San Francisco,37.73173075,-122.40541,82.06666666666666
90950,"5298 3rd St., San Francisco",San Francisco,37.729450799999995,-122.39287248218245,81.0
90955,"3348 18th St, San Francisco",San Francisco,37.761993,-122.418124,85.55555555555556
90971,"739 Larkin St, San Francisco",San Francisco,37.78484393939394,-122.41793933333334,93.42857142857143
90973,"2425 Geary Blvd, San Francisco",San Francisco,37.7828619,-122.44065908679704,100.0
90974,"99 Yerba Buena Lane, San Francisco",San Francisco,37.7855328,-122.40403,93.0
90977,"3321 20th St., San Francisco",San Francisco,37.758785,-122.41516158333334,96.0
90989,"24 Willie Mays Plaza, San Francisco",San Francisco,37.7786119,-122.39026745425639,99.5
90990,"24 Willie Mays Plaza, San Francisco",San Francisco,37.7786119,-122.39026745425639,100.0
90991,"24 Willie Mays Plaza, San Francisco",San Francisco,37.7786119,-122.39026745425639,95.2
